"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"Otu011057","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"Otu011058","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"Otu011059","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Otu011060","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Butyricimonas",NA
"Otu011061","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"Otu011062","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Ruminococcus2",NA
"Otu011063","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"Otu011064","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Otu011065","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Roseburia",NA
"Otu011066","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Otu011067","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Otu011068","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae",NA,NA
"Otu011069","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"Otu011070","Bacteria","Firmicutes","Clostridia",NA,NA,NA,NA
"Otu011071","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Otu011072","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Otu011073","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Otu011074","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Otu011075","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Otu011076","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Otu011077","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"Otu011078","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Otu011079","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Roseburia",NA
"Otu011080","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Otu011081","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae",NA,NA
"Otu011082","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Otu011083","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae",NA,NA
"Otu011084","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Otu011085","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",NA
"Otu011086","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"Otu011087","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Otu011088","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"Otu011089","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Otu011090","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Otu011091","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Barnesiella",NA
"Otu011092","Bacteria",NA,NA,NA,NA,NA,NA
"Otu011093","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Parabacteroides",NA
"Otu011094","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Otu011095","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Otu011096","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae",NA,NA
"Otu011097","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Otu011098","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium_XlVa",NA
"Otu011099","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Otu011100","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Otu011101","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Otu011102","Bacteria","Firmicutes","Clostridia",NA,NA,NA,NA
"Otu011103","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Ruminococcus2",NA
"Otu011104","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA,NA
"Otu011105","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Otu011106","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Otu011107","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Otu011108","Bacteria","Firmicutes","Clostridia",NA,NA,NA,NA
"Otu011109","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Otu011110","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"Otu011111","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Otu011112","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Otu011113","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",NA
"Otu011114","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia",NA
"Otu011115","Bacteria",NA,NA,NA,NA,NA,NA
"Otu011116","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Otu011117","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Otu011118","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Faecalibacterium",NA
"Otu011119","Bacteria","Firmicutes",NA,NA,NA,NA,NA
"Otu011120","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Otu011121","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"Otu011122","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"Otu011123","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"Otu011124","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Roseburia",NA
"Otu011125","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Otu011126","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Acidaminococcaceae","Phascolarctobacterium",NA
"Otu011127","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Acidaminococcaceae","Phascolarctobacterium",NA
"Otu011128","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA,NA
"Otu011129","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA,NA
"Otu011130","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA,NA
"Otu011131","Bacteria","Firmicutes","Clostridia",NA,NA,NA,NA
"Otu011132","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Otu011133","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Otu011134","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus",NA
"Otu011135","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Otu011136","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Dialister",NA
"Otu011137","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Otu011138","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Otu011139","Bacteria",NA,NA,NA,NA,NA,NA
"Otu011140","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae",NA,NA
"Otu011141","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"Otu011142","Bacteria",NA,NA,NA,NA,NA,NA
"Otu011143","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"Otu011144","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Otu011145","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Otu011146","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Otu011147","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"Otu011148","Bacteria","Firmicutes","Clostridia",NA,NA,NA,NA
"Otu011149","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Barnesiella",NA
"Otu011150","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Otu011151","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Otu011152","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"Otu011153","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Otu011154","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Otu011155","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Akkermansia",NA
"Otu011156","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Otu011157","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus",NA
"Otu011158","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Otu011159","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Otu011160","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Otu011161","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1",NA,NA
"Otu011162","Bacteria",NA,NA,NA,NA,NA,NA
"Otu011163","Bacteria",NA,NA,NA,NA,NA,NA
"Otu011164","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"Otu011165","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Faecalibacterium",NA
"Otu011166","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"Otu011167","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Otu011168","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Parabacteroides",NA
"Otu011169","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Faecalibacterium",NA
"Otu011170","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Otu011171","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",NA
"Otu011172","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Otu011173","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Otu011174","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"Otu011175","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Otu011176","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"Otu011177","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Otu011178","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Anaerostipes",NA
"Otu011179","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Bilophila",NA
"Otu011180","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Otu011181","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Otu011182","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Otu011183","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Otu011184","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Otu011185","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA,NA
"Otu011186","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Otu011187","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Parabacteroides",NA
"Otu011188","Bacteria","Firmicutes",NA,NA,NA,NA,NA
"Otu011189","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Otu011190","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Otu011191","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Otu011192","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Otu011193","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Otu011194","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"Otu011195","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Otu011196","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA,NA
"Otu011197","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Otu011198","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Otu011199","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Otu011200","Bacteria","Firmicutes",NA,NA,NA,NA,NA
"Otu011201","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Otu011202","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"Otu011203","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Otu011204","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",NA
"Otu011205","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Otu011206","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Faecalibacterium",NA
"Otu011207","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Otu011208","Bacteria",NA,NA,NA,NA,NA,NA
"Otu011209","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Otu011210","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Otu011211","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Otu011212","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"Otu011213","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Barnesiella",NA
"Otu011214","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Sutterellaceae","Sutterella",NA
"Otu011215","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"Otu011216","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"Otu011217","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"Otu011218","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Otu011219","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Otu011220","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Otu011221","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Butyricimonas",NA
"Otu011222","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"Otu011223","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"Otu011224","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae",NA,NA
"Otu011225","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Otu011226","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Otu011227","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"Otu011228","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Otu011229","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Faecalibacterium",NA
"Otu011230","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"Otu011231","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Otu011232","Bacteria","Proteobacteria","Betaproteobacteria",NA,NA,NA,NA
"Otu011233","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Otu011234","Bacteria","Firmicutes",NA,NA,NA,NA,NA
"Otu011235","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Faecalibacterium",NA
"Otu011236","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"Otu011237","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Otu011238","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Otu011239","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Otu011240","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Otu011241","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Otu011242","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Otu011243","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium_XlVb",NA
"Otu011244","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Otu011245","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"Otu011246","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Bilophila",NA
"Otu011247","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Butyricimonas",NA
"Otu011248","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Otu011249","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Faecalibacterium",NA
"Otu011250","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Otu011251","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Bilophila",NA
"Otu011252","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Otu011253","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Otu011254","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Otu011255","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae",NA,NA
"Otu011256","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"Otu011257","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"Otu011258","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"Otu011259","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Otu011260","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Faecalibacterium",NA
"Otu011261","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Otu011262","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Otu011263","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Otu011264","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Otu011265","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA,NA
"Otu011266","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA,NA
"Otu011267","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Barnesiella",NA
"Otu011268","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"Otu011269","Bacteria","Firmicutes",NA,NA,NA,NA,NA
"Otu011270","Bacteria",NA,NA,NA,NA,NA,NA
"Otu011271","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"Otu011272","Bacteria",NA,NA,NA,NA,NA,NA
"Otu011273","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes",NA
"Otu011274","Bacteria",NA,NA,NA,NA,NA,NA
"Otu011275","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia",NA
"Otu011276","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Faecalibacterium",NA
"Otu011277","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
